PolicyID|Province|PostalCode|Gender|Age|TotalPremium|TotalClaims|VehicleType
5265|Limpopo|7001|Female|36|913.35|0.0|SUV
5266|Limpopo|2001|Female|34|924.19|2500.0|Truck
5267|KwaZuluNatal|6001|Female|24|930.3|0.0|Hatchback
5268|EasternCape|4002|Female|65|981.14|0.0|Sedan
5269|EasternCape|7002|Female|52|1119.22|2500.0|Truck
5270|KwaZuluNatal|2002|Male|32|902.58|2500.0|SUV
5271|Gauteng|2001|Female|55|1392.41|0.0|Hatchback
5272|KwaZuluNatal|7002|Female|54|1172.58|0.0|Truck
5273|WesternCape|4002|Female|25|956.71|2500.0|SUV
5274|KwaZuluNatal|2003|Female|27|868.2|0.0|SUV
5275|EasternCape|5001|Female|30|1366.95|0.0|Sedan
5276|WesternCape|7001|Female|23|962.94|0.0|Hatchback
5277|WesternCape|2001|Male|60|789.77|0.0|SUV
5278|Limpopo|4001|Male|26|1338.12|0.0|SUV
5279|WesternCape|2002|Male|60|858.7|0.0|SUV
5280|Gauteng|2001|Female|45|1273.55|0.0|Hatchback
5281|EasternCape|2002|Female|24|688.49|0.0|Hatchback
5282|EasternCape|2003|Female|61|920.62|0.0|Hatchback
5283|Limpopo|4001|Male|27|1402.27|2500.0|Sedan
5284|EasternCape|6001|Female|69|1001.23|0.0|Truck
5285|Limpopo|2003|Male|18|1172.69|1759.51|SUV
5286|KwaZuluNatal|2001|Female|50|832.83|0.0|SUV
5287|WesternCape|2002|Male|34|1092.79|0.0|Truck
5288|Limpopo|7001|Female|45|1000.9|0.0|Hatchback
5289|WesternCape|2003|Male|61|1062.88|0.0|SUV
5290|WesternCape|7001|Male|58|1959.72|0.0|SUV
5291|Limpopo|6001|Male|32|1475.0|0.0|SUV
5292|Limpopo|7001|Female|21|1243.33|2152.58|SUV
5293|WesternCape|4002|Male|32|1248.22|0.0|Sedan
5294|EasternCape|4002|Male|60|831.82|906.98|Truck
5295|Limpopo|2002|Male|44|901.49|528.51|SUV
5296|EasternCape|2003|Female|57|759.48|0.0|Truck
5297|Gauteng|7002|Male|43|786.74|0.0|Sedan
5298|EasternCape|7002|Female|45|834.99|0.0|Hatchback
5299|Gauteng|2001|Female|21|993.07|2500.0|Hatchback
5300|Limpopo|4002|Female|19|791.8|363.56|Sedan
5301|Gauteng|7001|Male|54|990.71|2500.0|Truck
5302|Limpopo|7001|Female|28|964.69|0.0|Hatchback
5303|Gauteng|4002|Female|36|802.54|0.0|Truck
5304|KwaZuluNatal|6001|Male|37|1599.06|0.0|Hatchback
5305|WesternCape|5002|Female|50|780.68|0.0|SUV
5306|Limpopo|6001|Male|66|1382.0|0.0|SUV
5307|WesternCape|7002|Female|57|703.43|0.0|SUV
5308|EasternCape|2002|Female|51|967.28|2362.24|SUV
5309|Gauteng|2003|Female|61|794.98|0.0|Truck
5310|KwaZuluNatal|7001|Male|44|870.1|0.0|Sedan
5311|Limpopo|7001|Male|25|1785.07|2500.0|SUV
5312|Limpopo|2003|Male|43|924.82|2500.0|Truck
5313|WesternCape|2002|Female|68|806.18|0.0|Truck
5314|WesternCape|2002|Female|58|1135.95|0.0|Hatchback
5315|KwaZuluNatal|4002|Female|36|923.12|0.0|Hatchback
5316|KwaZuluNatal|7002|Male|34|1037.86|1450.38|Truck
5317|KwaZuluNatal|2001|Male|65|831.09|0.0|SUV
5318|Gauteng|4001|Male|22|838.02|0.0|Sedan
5319|EasternCape|5002|Female|66|849.35|0.0|Truck
5320|WesternCape|7002|Male|53|1245.82|653.02|Truck
5321|WesternCape|7001|Female|60|949.1|0.0|SUV
5322|Limpopo|2003|Female|35|813.26|0.0|SUV
5323|EasternCape|7001|Male|51|1040.78|0.0|SUV
5324|WesternCape|2003|Male|34|1019.54|2500.0|Hatchback
5325|Limpopo|6001|Female|18|1164.32|1270.28|SUV
5326|WesternCape|6001|Female|41|899.58|2500.0|Sedan
5327|KwaZuluNatal|7001|Male|68|981.81|0.0|Hatchback
5328|WesternCape|6001|Female|30|1115.16|0.0|Truck
5329|Gauteng|5002|Male|26|818.3|0.0|Truck
5330|KwaZuluNatal|2001|Male|65|1280.75|0.0|Sedan
5331|KwaZuluNatal|7002|Female|65|1003.97|0.0|Sedan
5332|Limpopo|4002|Male|62|806.61|0.0|Sedan
5333|WesternCape|7002|Male|68|805.7|637.05|Truck
5334|Limpopo|7002|Male|69|976.84|2500.0|Truck
5335|EasternCape|7002|Female|65|887.53|0.0|SUV
5336|Gauteng|4002|Female|68|1229.06|0.0|SUV
5337|EasternCape|2003|Female|56|936.77|2500.0|SUV
5338|KwaZuluNatal|4001|Male|34|1079.76|0.0|Truck
5339|WesternCape|2003|Male|41|840.4|1602.05|Truck
5340|KwaZuluNatal|5002|Male|37|994.52|0.0|Truck
5341|WesternCape|2001|Male|44|1480.76|0.0|Hatchback
5342|EasternCape|2001|Male|54|965.98|2500.0|Hatchback
5343|KwaZuluNatal|2001|Female|30|887.06|1257.34|Sedan
5344|KwaZuluNatal|7001|Male|18|838.22|0.0|Truck
5345|WesternCape|4002|Male|49|995.52|0.0|Hatchback
5346|WesternCape|6001|Female|69|1531.74|1071.37|Sedan
5347|KwaZuluNatal|7002|Male|62|776.5|0.0|Truck
5348|KwaZuluNatal|2002|Male|18|988.2|0.0|Truck
5349|WesternCape|7001|Female|49|743.04|0.0|Truck
5350|KwaZuluNatal|2002|Female|45|912.69|0.0|SUV
5351|WesternCape|7002|Male|40|1068.31|2500.0|Truck
5352|KwaZuluNatal|5001|Male|52|754.97|2500.0|Truck
5353|Gauteng|2001|Female|40|906.3|2500.0|SUV
5354|KwaZuluNatal|5001|Female|65|1076.17|2125.21|SUV
5355|EasternCape|2003|Male|65|1032.74|2500.0|Hatchback
5356|Limpopo|4002|Female|51|1090.21|0.0|SUV
5357|EasternCape|5002|Female|41|822.9|0.0|Truck
5358|EasternCape|5001|Male|49|1076.05|809.74|Truck
5359|Gauteng|4002|Female|64|879.07|0.0|Truck
5360|WesternCape|4002|Female|33|1213.93|0.0|Hatchback
5361|EasternCape|2002|Female|63|699.99|0.0|Truck
5362|Limpopo|2002|Female|48|936.2|0.0|Hatchback
5363|KwaZuluNatal|7001|Male|21|1024.45|1852.73|Sedan
5364|Limpopo|4002|Female|56|1498.86|0.0|Truck
5365|WesternCape|4002|Female|28|1021.38|747.48|Hatchback
5366|Gauteng|5001|Female|44|1047.84|0.0|Truck
5367|Gauteng|7001|Male|67|1101.08|1017.57|SUV
5368|KwaZuluNatal|5002|Female|58|1448.37|0.0|SUV
5369|EasternCape|7002|Male|54|918.09|2500.0|SUV
5370|WesternCape|2003|Male|21|772.36|0.0|Hatchback
5371|EasternCape|5001|Male|62|753.66|0.0|Truck
5372|EasternCape|2002|Female|35|1195.85|0.0|Sedan
5373|WesternCape|7002|Female|20|1057.32|2500.0|Sedan
5374|WesternCape|5001|Male|67|942.98|2500.0|SUV
5375|EasternCape|5001|Female|27|881.41|2500.0|Truck
5376|EasternCape|2003|Female|34|1045.84|2500.0|Truck
5377|Gauteng|2002|Male|25|1053.64|2500.0|SUV
5378|WesternCape|2001|Female|50|1133.45|0.0|Sedan
5379|KwaZuluNatal|2001|Male|63|805.67|0.0|Sedan
5380|KwaZuluNatal|5002|Female|45|738.78|0.0|Hatchback
5381|Gauteng|5001|Male|63|831.22|0.0|SUV
5382|Limpopo|4001|Female|66|777.82|2500.0|Sedan
5383|WesternCape|4001|Male|63|772.38|0.0|Hatchback
5384|WesternCape|7001|Male|26|1625.88|2500.0|Hatchback
5385|Gauteng|2002|Female|28|702.64|0.0|Sedan
5386|Limpopo|2001|Female|33|1130.22|0.0|SUV
5387|WesternCape|4002|Male|51|1289.29|2500.0|Sedan
5388|Limpopo|2001|Male|62|1323.39|0.0|Sedan
5389|KwaZuluNatal|2002|Female|34|1072.39|0.0|Hatchback
5390|Limpopo|5001|Female|52|1483.08|0.0|Hatchback
5391|Gauteng|4001|Male|27|1766.2|0.0|Sedan
5392|Gauteng|7002|Female|46|933.66|0.0|Sedan
5393|Limpopo|2003|Male|58|1123.19|0.0|Sedan
5394|Limpopo|2002|Male|38|1460.01|0.0|Truck
5395|KwaZuluNatal|7002|Female|26|838.48|0.0|Truck
5396|Gauteng|7001|Female|39|945.34|2500.0|SUV
5397|Limpopo|4001|Female|57|874.78|0.0|Hatchback
5398|WesternCape|2002|Male|66|1127.45|2500.0|SUV
5399|Limpopo|2003|Male|50|728.07|0.0|Truck
5400|Limpopo|2002|Female|52|1547.13|1355.99|Truck
5401|Limpopo|7002|Female|39|1151.0|2372.76|SUV
5402|EasternCape|2003|Female|66|1169.88|0.0|Sedan
5403|EasternCape|2003|Male|63|696.88|0.0|Hatchback
5404|KwaZuluNatal|4001|Female|68|814.3|0.0|Truck
5405|Gauteng|7002|Female|62|1578.23|2500.0|Truck
5406|WesternCape|2003|Female|46|959.61|0.0|Sedan
5407|EasternCape|4002|Male|67|742.17|2229.33|Truck
5408|Limpopo|7001|Male|49|1056.89|0.0|Hatchback
5409|KwaZuluNatal|7001|Female|49|1201.22|0.0|Sedan
5410|EasternCape|7002|Male|52|1150.24|2500.0|Sedan
5411|Gauteng|2002|Female|27|965.48|0.0|Hatchback
5412|KwaZuluNatal|7002|Male|61|1390.61|2500.0|Truck
5413|KwaZuluNatal|4001|Female|36|862.5|2500.0|SUV
5414|Limpopo|2002|Male|52|1153.09|0.0|Hatchback
5415|WesternCape|4001|Male|61|1033.75|0.0|SUV
5416|WesternCape|2001|Male|23|969.3|0.0|Hatchback
5417|WesternCape|4002|Male|33|918.64|2500.0|Sedan
5418|Gauteng|2001|Female|67|925.48|2500.0|Hatchback
5419|KwaZuluNatal|2002|Female|36|1007.82|1404.19|Sedan
5420|EasternCape|7001|Female|52|935.57|0.0|Truck
5421|Limpopo|4002|Female|47|1220.98|0.0|Hatchback
5422|Limpopo|5001|Male|63|890.0|0.0|Sedan
5423|Gauteng|7002|Female|44|1624.99|0.0|Hatchback
5424|WesternCape|2002|Female|40|882.33|2500.0|Hatchback
5425|WesternCape|7001|Male|18|1294.72|0.0|SUV
5426|WesternCape|5001|Female|42|1312.94|2500.0|Sedan
5427|Limpopo|2001|Female|48|1041.86|0.0|Truck
5428|Gauteng|5001|Male|53|1018.85|0.0|Sedan
5429|Gauteng|7001|Male|58|858.29|765.11|SUV
5430|Limpopo|2001|Female|58|893.31|0.0|Truck
5431|Limpopo|4002|Female|41|1056.38|0.0|Sedan
5432|WesternCape|2001|Male|22|989.31|0.0|Hatchback
5433|WesternCape|7001|Female|31|1413.47|442.88|SUV
5434|KwaZuluNatal|2002|Female|39|904.51|2500.0|Sedan
5435|KwaZuluNatal|4001|Female|68|915.77|2500.0|SUV
5436|Limpopo|2001|Female|58|747.32|0.0|Truck
5437|KwaZuluNatal|2001|Female|64|1188.5|2500.0|Sedan
5438|Gauteng|4001|Male|69|1157.46|0.0|Truck
5439|KwaZuluNatal|6001|Female|24|1318.89|0.0|Hatchback
5440|KwaZuluNatal|2001|Male|18|1343.62|0.0|Truck
5441|KwaZuluNatal|7002|Female|47|1242.16|0.0|Hatchback
5442|KwaZuluNatal|5002|Female|31|1258.61|0.0|Sedan
5443|Limpopo|2003|Female|63|1176.81|0.0|SUV
5444|Limpopo|7002|Male|42|1232.65|0.0|Hatchback
5445|WesternCape|5002|Male|18|732.46|0.0|SUV
5446|WesternCape|5001|Female|29|806.77|0.0|Truck
5447|EasternCape|2003|Female|35|787.46|0.0|Truck
5448|KwaZuluNatal|5001|Female|19|1457.11|0.0|Sedan
5449|KwaZuluNatal|4002|Male|34|850.06|0.0|Sedan
5450|Gauteng|4001|Male|46|875.27|0.0|Hatchback
5451|WesternCape|7002|Female|64|1001.6|2500.0|Sedan
5452|EasternCape|6001|Female|51|789.66|0.0|Truck
5453|Limpopo|5002|Female|22|1102.6|0.0|SUV
5454|EasternCape|6001|Female|39|711.41|0.0|Sedan
5455|WesternCape|4002|Male|57|797.35|2500.0|SUV
5456|Gauteng|7001|Male|37|1050.68|0.0|SUV
5457|Gauteng|2002|Female|47|789.9|0.0|Truck
5458|WesternCape|2002|Female|69|1472.12|0.0|Truck
5459|KwaZuluNatal|6001|Male|25|1011.26|2500.0|SUV
5460|Limpopo|7001|Male|42|1388.95|0.0|SUV
5461|Limpopo|2002|Male|49|1095.82|2500.0|Sedan
5462|Gauteng|2003|Female|59|997.15|0.0|Truck
5463|EasternCape|2001|Female|61|819.98|1591.05|Truck
5464|WesternCape|4001|Male|32|1298.51|2500.0|Truck
5465|Gauteng|4001|Female|42|1121.24|2500.0|Truck
5466|KwaZuluNatal|7001|Male|61|1997.24|0.0|Truck
5467|Gauteng|5001|Female|61|1257.54|0.0|Hatchback
5468|WesternCape|7002|Female|60|915.14|2500.0|SUV
5469|KwaZuluNatal|6001|Male|52|1075.86|0.0|Truck
5470|WesternCape|5001|Female|31|1115.3|0.0|Sedan
5471|KwaZuluNatal|2001|Male|37|1403.71|0.0|Sedan
5472|KwaZuluNatal|2003|Male|52|1484.11|0.0|Hatchback
5473|EasternCape|5001|Male|31|962.96|0.0|SUV
5474|Gauteng|4001|Female|53|792.9|0.0|Truck
5475|Gauteng|5001|Female|44|731.52|0.0|Hatchback
5476|KwaZuluNatal|7001|Female|41|801.89|2500.0|Sedan
5477|WesternCape|2001|Female|36|880.45|0.0|Sedan
5478|EasternCape|5001|Male|58|1586.4|0.0|Hatchback
5479|Gauteng|5001|Female|42|1595.42|2500.0|Sedan
5480|KwaZuluNatal|4002|Female|33|1311.63|2500.0|SUV
5481|Limpopo|7002|Male|37|1436.9|0.0|Truck
5482|Gauteng|2001|Female|43|861.66|708.77|Hatchback
5483|WesternCape|5001|Male|50|761.14|0.0|Hatchback
5484|Limpopo|4002|Female|69|818.67|874.8|Truck
5485|KwaZuluNatal|4002|Female|35|717.99|450.14|Sedan
5486|Gauteng|2002|Female|27|805.02|2500.0|Truck
5487|WesternCape|5001|Male|68|895.27|0.0|Sedan
5488|EasternCape|5001|Female|25|1042.08|0.0|Sedan
5489|Limpopo|5002|Female|64|1033.87|0.0|SUV
5490|WesternCape|4001|Female|25|864.46|2444.8|Sedan
5491|KwaZuluNatal|5001|Female|36|1162.75|0.0|Hatchback
5492|EasternCape|7002|Female|69|867.52|0.0|Truck
5493|Gauteng|4002|Female|26|1002.42|2500.0|SUV
5494|WesternCape|4002|Male|26|805.51|2500.0|Sedan
5495|EasternCape|5001|Male|49|1368.67|0.0|SUV
5496|Gauteng|5002|Male|27|1005.03|0.0|Sedan
5497|EasternCape|2001|Male|19|1201.1|0.0|Sedan
5498|KwaZuluNatal|5001|Female|54|792.82|2500.0|Hatchback
5499|Limpopo|5001|Female|67|1044.13|0.0|Hatchback
5500|Gauteng|4001|Female|57|1163.89|910.09|Hatchback
5501|Limpopo|4001|Female|68|717.35|322.33|SUV
5502|WesternCape|5001|Male|45|1406.19|0.0|SUV
5503|Gauteng|7002|Male|49|789.01|0.0|Sedan
5504|EasternCape|7002|Male|69|1053.96|0.0|Hatchback
5505|KwaZuluNatal|5002|Female|44|1769.21|0.0|Hatchback
5506|Limpopo|5001|Male|20|1309.39|2500.0|SUV
5507|Gauteng|2003|Female|30|763.61|0.0|Hatchback
5508|Gauteng|5002|Female|50|959.47|0.0|SUV
5509|KwaZuluNatal|7001|Male|62|1438.42|0.0|SUV
5510|Limpopo|2002|Female|49|845.03|356.83|Sedan
5511|KwaZuluNatal|5002|Female|39|922.32|2500.0|SUV
5512|EasternCape|2003|Female|34|916.95|0.0|Hatchback
5513|Limpopo|2003|Male|53|1163.12|0.0|Hatchback
5514|Limpopo|2003|Male|64|759.06|0.0|Sedan
5515|KwaZuluNatal|7002|Female|32|1182.38|0.0|Hatchback
5516|EasternCape|2002|Female|46|875.28|0.0|Truck
5517|KwaZuluNatal|2002|Female|40|997.29|0.0|Sedan
5518|EasternCape|7001|Male|30|949.51|2062.02|Sedan
5519|KwaZuluNatal|2003|Male|39|1173.25|0.0|Sedan
5520|KwaZuluNatal|2002|Male|22|994.98|0.0|Truck
5521|KwaZuluNatal|6001|Female|45|1549.3|0.0|Sedan
5522|EasternCape|4001|Male|23|1324.24|0.0|Truck
5523|EasternCape|2001|Female|42|848.21|1788.94|Sedan
5524|Limpopo|2002|Female|64|1507.45|0.0|SUV
5525|EasternCape|5002|Male|25|1084.5|0.0|Hatchback
5526|Gauteng|2003|Female|31|1042.92|0.0|Truck
5527|KwaZuluNatal|2002|Male|55|1265.4|282.39|Hatchback
5528|WesternCape|4002|Male|65|814.17|0.0|Hatchback
5529|Gauteng|5002|Female|67|774.83|0.0|Hatchback
5530|Gauteng|7001|Male|24|1006.03|0.0|Hatchback
5531|KwaZuluNatal|5001|Female|30|878.02|0.0|Sedan
5532|Limpopo|7002|Female|69|1988.11|0.0|Sedan
5533|KwaZuluNatal|2002|Female|44|852.87|0.0|SUV
5534|KwaZuluNatal|5001|Male|61|1009.78|0.0|SUV
5535|Gauteng|6001|Female|18|1048.83|0.0|Sedan
5536|EasternCape|6001|Male|24|1437.34|1325.89|Hatchback
5537|Gauteng|2002|Female|28|820.24|2500.0|SUV
5538|Limpopo|4001|Male|22|752.05|0.0|Truck
5539|Limpopo|4002|Female|64|1523.46|1575.78|Sedan
5540|Limpopo|2001|Male|59|1019.8|0.0|Truck
5541|WesternCape|6001|Female|38|1250.22|0.0|Hatchback
5542|Gauteng|2002|Male|22|1268.8|0.0|SUV
5543|WesternCape|2003|Female|23|1342.09|880.11|Sedan
5544|EasternCape|6001|Female|31|918.86|0.0|Hatchback
5545|WesternCape|4001|Male|55|871.0|0.0|Hatchback
5546|Limpopo|4002|Male|59|720.75|0.0|Sedan
5547|Gauteng|7002|Male|46|820.2|1814.72|Truck
5548|Gauteng|5001|Male|65|1015.2|0.0|Sedan
5549|WesternCape|2001|Female|66|862.6|0.0|Sedan
5550|EasternCape|4002|Female|57|801.73|0.0|Sedan
5551|EasternCape|2001|Female|22|1012.29|0.0|Truck
5552|WesternCape|2002|Male|64|1495.36|0.0|SUV
5553|EasternCape|4001|Male|65|986.78|0.0|Hatchback
5554|EasternCape|7002|Female|47|802.71|0.0|Sedan
5555|KwaZuluNatal|2002|Male|49|1458.27|0.0|Hatchback
5556|KwaZuluNatal|5001|Male|58|851.39|2500.0|Truck
5557|Gauteng|7001|Male|48|1571.74|2500.0|Hatchback
5558|WesternCape|5002|Female|35|941.58|0.0|Truck
5559|KwaZuluNatal|2001|Female|54|1025.53|0.0|Sedan
5560|Gauteng|2003|Male|58|1620.45|0.0|Hatchback
5561|KwaZuluNatal|2003|Female|25|777.78|0.0|Sedan
5562|Gauteng|4001|Female|53|813.02|0.0|SUV
5563|EasternCape|7002|Female|27|928.83|0.0|Sedan
5564|Gauteng|2002|Female|47|967.78|2500.0|Hatchback
5565|Gauteng|4001|Female|23|2552.19|1482.91|Sedan
5566|EasternCape|6001|Female|69|834.78|0.0|SUV
5567|WesternCape|2002|Female|52|782.9|0.0|Sedan
5568|WesternCape|2003|Female|42|828.14|0.0|Truck
5569|WesternCape|7002|Female|44|1059.78|0.0|Hatchback
5570|WesternCape|5001|Male|50|1137.37|0.0|SUV
5571|EasternCape|2002|Male|24|861.7|0.0|Sedan
5572|EasternCape|2003|Male|44|1005.08|0.0|SUV
5573|WesternCape|2003|Male|55|1885.09|1557.14|Sedan
5574|EasternCape|4002|Female|31|1008.53|2500.0|Sedan
5575|EasternCape|2001|Male|42|1084.96|0.0|Truck
5576|KwaZuluNatal|4002|Female|35|1842.47|259.93|Sedan
5577|KwaZuluNatal|7002|Male|26|863.13|0.0|SUV
5578|Limpopo|7001|Male|68|853.01|854.69|Truck
5579|KwaZuluNatal|5002|Male|48|901.77|0.0|Sedan
5580|WesternCape|5002|Female|38|891.41|0.0|Truck
5581|KwaZuluNatal|5002|Male|35|734.14|0.0|Truck
5582|Limpopo|5002|Female|53|1034.53|2451.12|SUV
5583|EasternCape|2003|Male|23|1055.61|0.0|Hatchback
5584|Gauteng|5002|Female|47|957.79|0.0|Sedan
5585|KwaZuluNatal|2002|Female|29|1064.03|2500.0|Sedan
5586|EasternCape|7001|Female|64|1067.0|2500.0|SUV
5587|WesternCape|4001|Female|58|781.59|0.0|Sedan
5588|Limpopo|5001|Female|57|1075.63|0.0|Hatchback
5589|Limpopo|4001|Male|25|1159.24|0.0|SUV
5590|Limpopo|4001|Male|22|753.42|2500.0|SUV
5591|Gauteng|7001|Female|41|1562.31|0.0|Sedan
5592|KwaZuluNatal|4001|Female|36|790.56|1060.36|Hatchback
5593|KwaZuluNatal|7002|Female|55|802.05|2500.0|Sedan
5594|EasternCape|7002|Male|55|1051.53|0.0|Truck
5595|Limpopo|4001|Male|38|1151.3|0.0|Truck
5596|WesternCape|4002|Male|26|1237.83|0.0|Truck
5597|KwaZuluNatal|7001|Male|34|1160.07|2500.0|Truck
5598|EasternCape|2002|Female|44|892.84|0.0|Truck
5599|EasternCape|2003|Female|31|1026.92|0.0|Hatchback
5600|EasternCape|7002|Female|34|930.78|0.0|Truck
5601|WesternCape|2002|Male|30|1044.09|2500.0|Sedan
5602|Limpopo|2002|Male|21|1016.77|0.0|Sedan
5603|Gauteng|6001|Male|49|895.46|0.0|Hatchback
5604|KwaZuluNatal|2003|Female|69|924.78|1647.84|Hatchback
5605|EasternCape|5001|Female|67|731.65|0.0|Truck
5606|Gauteng|2002|Male|66|1258.22|2500.0|Truck
5607|KwaZuluNatal|6001|Male|52|1078.19|0.0|Sedan
5608|KwaZuluNatal|2003|Male|56|700.23|0.0|Hatchback
5609|EasternCape|7001|Female|21|1243.78|0.0|Sedan
5610|Gauteng|5001|Female|28|987.47|2500.0|Truck
5611|WesternCape|2003|Male|54|828.01|0.0|SUV
5612|WesternCape|4001|Female|69|816.2|0.0|Sedan
5613|EasternCape|5001|Female|65|864.68|0.0|Truck
5614|WesternCape|2001|Female|50|828.73|632.21|Hatchback
5615|KwaZuluNatal|2001|Male|23|847.93|2500.0|Sedan
5616|EasternCape|5001|Male|68|1709.7|0.0|SUV
5617|EasternCape|2003|Female|34|1099.77|0.0|Sedan
5618|Gauteng|6001|Female|20|1957.05|0.0|Hatchback
5619|Limpopo|6001|Male|57|1058.02|0.0|Truck
5620|Gauteng|5002|Male|27|1166.24|2500.0|Hatchback
5621|Gauteng|6001|Female|33|835.81|0.0|Sedan
5622|Gauteng|5002|Female|53|961.64|0.0|SUV
5623|WesternCape|7001|Male|68|980.87|0.0|Sedan
5624|Limpopo|6001|Male|65|1180.29|0.0|Truck
5625|WesternCape|7001|Female|26|988.3|0.0|SUV
5626|EasternCape|4001|Female|27|1093.86|2500.0|Hatchback
5627|KwaZuluNatal|2001|Female|60|1083.37|1350.41|SUV
5628|Gauteng|6001|Male|34|933.54|0.0|Sedan
5629|KwaZuluNatal|4001|Male|22|913.58|0.0|SUV
5630|Gauteng|6001|Male|48|867.75|0.0|Truck
5631|KwaZuluNatal|7001|Male|52|1365.74|0.0|Truck
5632|KwaZuluNatal|7001|Male|69|933.62|1407.97|SUV
5633|KwaZuluNatal|4001|Female|43|1087.26|0.0|Hatchback
5634|WesternCape|5002|Female|59|964.14|0.0|SUV
5635|EasternCape|4001|Male|45|1356.75|0.0|Hatchback
5636|KwaZuluNatal|5001|Female|66|721.34|0.0|SUV
5637|WesternCape|2003|Male|43|1079.74|2500.0|Truck
5638|KwaZuluNatal|5001|Female|53|788.39|0.0|Hatchback
5639|Gauteng|5001|Male|68|1105.67|2500.0|Truck
5640|Limpopo|5002|Male|63|966.33|246.05|Sedan
5641|EasternCape|2001|Female|38|764.75|2500.0|SUV
5642|WesternCape|7001|Male|44|1089.83|0.0|Truck
5643|EasternCape|2001|Male|48|1057.59|2500.0|Truck
5644|EasternCape|7002|Female|24|948.18|2500.0|Hatchback
5645|EasternCape|5001|Female|30|975.68|0.0|SUV
5646|Gauteng|4002|Male|54|1040.7|0.0|Truck
5647|Limpopo|5001|Male|21|1411.1|0.0|Sedan
5648|Limpopo|5001|Female|49|931.25|0.0|Truck
5649|Limpopo|6001|Male|43|1334.57|0.0|Hatchback
5650|Limpopo|5002|Male|43|991.11|2500.0|Hatchback
5651|Limpopo|4001|Male|61|1470.36|2500.0|Sedan
5652|EasternCape|5002|Female|32|947.37|1851.58|Sedan
5653|Gauteng|2001|Female|59|868.18|0.0|SUV
5654|KwaZuluNatal|5001|Female|58|807.03|2054.65|Truck
5655|WesternCape|4001|Male|69|991.97|0.0|SUV
5656|WesternCape|6001|Male|60|848.53|0.0|Truck
5657|Limpopo|4001|Male|44|1529.05|0.0|SUV
5658|Limpopo|2002|Male|36|837.16|0.0|Sedan
5659|KwaZuluNatal|5001|Male|58|864.4|0.0|Hatchback
5660|EasternCape|6001|Female|66|1166.86|1429.51|SUV
5661|Gauteng|2001|Female|32|1414.8|0.0|Sedan
5662|WesternCape|2001|Male|37|1220.23|0.0|Hatchback
5663|Limpopo|4002|Female|43|1354.97|0.0|Hatchback
5664|KwaZuluNatal|4001|Female|23|981.2|2500.0|Sedan
5665|KwaZuluNatal|4001|Female|34|984.44|0.0|Hatchback
5666|KwaZuluNatal|2001|Female|26|1937.45|2500.0|Hatchback
5667|WesternCape|4001|Male|58|1702.82|2500.0|SUV
5668|Limpopo|4001|Male|43|1213.99|0.0|Sedan
5669|EasternCape|5002|Male|49|1376.99|1419.14|Truck
5670|EasternCape|7001|Female|22|1269.54|2500.0|Hatchback
5671|WesternCape|7001|Female|47|794.0|0.0|SUV
5672|EasternCape|2001|Male|55|990.6|2500.0|SUV
5673|Limpopo|4001|Male|53|1581.94|0.0|Sedan
5674|EasternCape|4002|Female|59|1216.26|2500.0|Sedan
5675|KwaZuluNatal|2003|Male|23|985.03|0.0|SUV
5676|WesternCape|5001|Male|46|1589.02|0.0|Hatchback
5677|KwaZuluNatal|6001|Female|43|1099.22|0.0|Hatchback
5678|WesternCape|2002|Female|64|1229.43|0.0|SUV
5679|EasternCape|4001|Male|53|1100.79|0.0|Truck
5680|Gauteng|4002|Male|67|1153.44|0.0|Truck
5681|Gauteng|2001|Male|19|1177.71|2500.0|Hatchback
5682|EasternCape|2002|Male|41|1472.42|0.0|Hatchback
5683|WesternCape|7001|Male|54|1543.35|0.0|SUV
5684|KwaZuluNatal|2002|Male|22|905.15|537.88|SUV
5685|KwaZuluNatal|7001|Female|51|1095.11|718.64|Hatchback
5686|KwaZuluNatal|2002|Male|30|1457.54|0.0|Hatchback
5687|EasternCape|5002|Male|21|969.64|2500.0|Truck
5688|WesternCape|4001|Female|52|782.39|1243.18|Truck
5689|EasternCape|7001|Female|40|831.89|0.0|Hatchback
5690|WesternCape|5001|Male|39|841.7|0.0|Sedan
5691|WesternCape|2001|Male|34|903.86|0.0|Truck
5692|KwaZuluNatal|4001|Male|53|855.63|2500.0|Sedan
5693|Limpopo|4002|Female|50|1341.69|0.0|Sedan
5694|WesternCape|5002|Male|52|938.79|0.0|Sedan
5695|KwaZuluNatal|2003|Female|58|1452.46|0.0|Truck
5696|Gauteng|4001|Male|49|803.02|0.0|Sedan
5697|Gauteng|5001|Female|21|923.59|0.0|Hatchback
5698|EasternCape|5001|Male|26|1025.83|0.0|SUV
5699|EasternCape|2002|Male|69|1250.58|2500.0|Sedan
5700|WesternCape|6001|Male|32|1394.44|0.0|Truck
5701|EasternCape|2003|Female|40|889.59|0.0|Truck
5702|WesternCape|7001|Female|37|1325.98|0.0|SUV
5703|WesternCape|2002|Male|69|745.81|0.0|SUV
5704|KwaZuluNatal|2002|Female|60|1274.7|817.1|Hatchback
5705|WesternCape|2003|Female|43|778.9|2500.0|SUV
5706|Limpopo|2002|Female|53|1122.93|0.0|Truck
5707|KwaZuluNatal|5001|Female|46|1387.59|0.0|SUV
5708|WesternCape|4001|Male|51|1281.16|1027.96|Hatchback
